"","id","sex","age","NAME","rt_sec","Item","meaning","salience","lg_rt","oldage","yrs65","c_mean","c_sal"
"1682",33,1,18,"rt_sec79",4.055,79,3.5,3,1.39995068756738,0,0,0.5,0
"1683",33,1,18,"rt_sec80",9.736,80,0,1,2.27583035568523,0,0,-3,-2
"1684",34,1,18,"rt_sec1",1.947,1,3.5,4,0.666289726390063,0,0,0.5,1
"1685",34,1,18,"rt_sec2",5.285,2,0,3,1.6648726193222,0,0,-3,0
"1686",34,1,18,"rt_sec3",3.882,3,4,2,1.35635048474682,0,0,1,-1
"1687",34,1,18,"rt_sec4",3.167,4,4,4,1.1527847675565,0,0,1,1
"1688",34,1,18,"rt_sec5",3.341,5,0,5,1.20627016337462,0,0,-3,2
"1689",34,1,18,"rt_sec7",2.432,7,3.5,4.5,0.888713964103921,0,0,0.5,1.5
"1690",34,1,18,"rt_sec8",3.174,8,5,1.5,1.15499262210422,0,0,2,-1.5
"1691",34,1,18,"rt_sec9",5.549,9,0,5,1.71361773134376,0,0,-3,2
"1692",34,1,18,"rt_sec10",4.233,10,4,3.5,1.44291096153879,0,0,1,0.5
"1693",34,1,18,"rt_sec12",2.821,12,5,4,1.03709143201986,0,0,2,1
"1694",34,1,18,"rt_sec14",3.752,14,0,3,1.32228903114398,0,0,-3,0
"1695",34,1,18,"rt_sec15",1.403,15,5,2.5,0.338612801120324,0,0,2,-0.5
"1696",34,1,18,"rt_sec16",1.761,16,3.5,3,0.565881829514069,0,0,0.5,0
"1697",34,1,18,"rt_sec17",2.47,17,5,2,0.904218150639886,0,0,2,-1
"1698",34,1,18,"rt_sec20",1.912,20,5,4,0.64814981462921,0,0,2,1
"1699",34,1,18,"rt_sec21",14.793,21,0,2.5,2.6941540959101,0,0,-3,-0.5
"1700",34,1,18,"rt_sec22",5.781,22,5,4,1.75457667810034,0,0,2,1
"1701",34,1,18,"rt_sec24",4.576,24,0,4,1.5208252540775,0,0,-3,1
"1702",34,1,18,"rt_sec25",7.251,25,2,2,1.98113939038946,0,0,-1,-1
"1703",34,1,18,"rt_sec26",7.348,26,0,1.5,1.99442816735288,0,0,-3,-1.5
"1704",34,1,18,"rt_sec27",2.467,27,2,2,0.90300283754722,0,0,-1,-1
"1705",34,1,18,"rt_sec28",2.425,28,0.5,1,0.885831524389446,0,0,-2.5,-2
"1706",34,1,18,"rt_sec29",5.292,29,4,3,1.66619624625271,0,0,1,0
"1707",34,1,18,"rt_sec31",3.058,31,2,4,1.11776110750687,0,0,-1,1
"1708",34,1,18,"rt_sec32",3.167,32,2,1.5,1.1527847675565,0,0,-1,-1.5
"1709",34,1,18,"rt_sec33",11.238,33,3,2,2.41930089269001,0,0,0,-1
"1710",34,1,18,"rt_sec35",3.833,35,1,4,1.34364778639842,0,0,-2,1
"1711",34,1,18,"rt_sec36",2.689,36,4,3,0.989169377286728,0,0,1,0
"1712",34,1,18,"rt_sec38",22.381,38,1,3,3.10821238463799,0,0,-2,0
"1713",34,1,18,"rt_sec39",4.938,39,4,3.5,1.59696039092299,0,0,1,0.5
"1714",34,1,18,"rt_sec41",4.932,41,0,2,1.5957445853021,0,0,-3,-1
"1715",34,1,18,"rt_sec42",2.11,42,4.5,5,0.746687947487975,0,0,1.5,2
"1716",34,1,18,"rt_sec43",1.998,43,5,4.5,0.692146680226362,0,0,2,1.5
"1717",34,1,18,"rt_sec44",3.174,44,2,2,1.15499262210422,0,0,-1,-1
"1718",34,1,18,"rt_sec46",3.726,46,4,2,1.3153352721794,0,0,1,-1
"1719",34,1,18,"rt_sec47",4.578,47,3,2,1.52126222153038,0,0,0,-1
"1720",34,1,18,"rt_sec51",2.038,51,0,2.5,0.711968934800533,0,0,-3,-0.5
"1721",34,1,18,"rt_sec52",2.024,52,0,2,0.705075751425219,0,0,-3,-1
"1722",34,1,18,"rt_sec58",3.873,58,3.5,2,1.35402940053262,0,0,0.5,-1
"1723",34,1,18,"rt_sec61",3.405,61,5,4,1.22524493960148,0,0,2,1
"1724",34,1,18,"rt_sec63",2.815,63,4,4,1.03496226159165,0,0,1,1
"1725",34,1,18,"rt_sec64",4.546,64,0,3.5,1.51424772543035,0,0,-3,0.5
"1726",34,1,18,"rt_sec66",5.637,66,4,2,1.72935200909944,0,0,1,-1
"1727",34,1,18,"rt_sec67",5.613,67,4,3.5,1.72508533596006,0,0,1,0.5
"1728",34,1,18,"rt_sec68",2.812,68,3.5,4,1.03389597394842,0,0,0.5,1
"1729",34,1,18,"rt_sec71",3.881,71,5,5,1.35609285238677,0,0,2,2
"1730",34,1,18,"rt_sec73",8.114,73,2,3,2.09359096478426,0,0,-1,0
"1731",34,1,18,"rt_sec74",5.999,74,0,3,1.79159278867096,0,0,-3,0
"1732",34,1,18,"rt_sec78",3.881,78,4,2,1.35609285238677,0,0,1,-1
"1733",34,1,18,"rt_sec79",6.351,79,3.5,3,1.84861228082084,0,0,0.5,0
"1734",34,1,18,"rt_sec80",4.931,80,0,1,1.59554180724199,0,0,-3,-2
"1735",35,0,18,"rt_sec1",2.46,1,3.5,4,0.900161349944271,0,0,0.5,1
"1736",35,0,18,"rt_sec2",2.834,2,0,3,1.04168914126849,0,0,-3,0
"1737",35,0,18,"rt_sec3",21.776,3,4,2,3.08080844590911,0,0,1,-1
"1738",35,0,18,"rt_sec4",1.986,4,4,4,0.686122565622981,0,0,1,1
"1739",35,0,18,"rt_sec5",1.757,5,0,5,0.56360780920496,0,0,-3,2
"1740",35,0,18,"rt_sec7",1.954,7,3.5,4.5,0.669878553620591,0,0,0.5,1.5
"1741",35,0,18,"rt_sec8",3.42,8,5,1.5,1.22964055107451,0,0,2,-1.5
"1742",35,0,18,"rt_sec9",5.966,9,0,5,1.78607668609256,0,0,-3,2
"1743",35,0,18,"rt_sec10",6.53,10,4,3.5,1.87640694328834,0,0,1,0.5
"1744",35,0,18,"rt_sec12",2.117,12,5,4,0.749999992152728,0,0,2,1
"1745",35,0,18,"rt_sec14",3.517,14,0,3,1.25760835349185,0,0,-3,0
"1746",35,0,18,"rt_sec15",3.166,15,5,2.5,1.15246896145882,0,0,2,-0.5
"1747",35,0,18,"rt_sec16",4.739,16,3.5,3,1.55582614298545,0,0,0.5,0
"1748",35,0,18,"rt_sec17",1.941,17,5,2,0.663203304186873,0,0,2,-1
"1749",35,0,18,"rt_sec20",2.674,20,5,4,0.983575478679751,0,0,2,1
"1750",35,0,18,"rt_sec21",16.061,21,0,2.5,2.77639397308076,0,0,-3,-0.5
"1751",35,0,18,"rt_sec22",3.765,22,5,4,1.32574786125186,0,0,2,1
"1752",35,0,18,"rt_sec24",3.066,24,0,4,1.12037378044962,0,0,-3,1
"1753",35,0,18,"rt_sec25",7.743,25,2,2,2.04678920940459,0,0,-1,-1
"1754",35,0,18,"rt_sec26",39.106,26,0,1.5,3.66627590790408,0,0,-3,-1.5
"1755",35,0,18,"rt_sec27",4.099,27,2,2,1.4107430415222,0,0,-1,-1
"1756",35,0,18,"rt_sec28",4.092,28,0.5,1,1.40903384808938,0,0,-2.5,-2
"1757",35,0,18,"rt_sec29",20.098,29,4,3,3.00062030762677,0,0,1,0
"1758",35,0,18,"rt_sec31",2.117,31,2,4,0.749999992152728,0,0,-1,1
"1759",35,0,18,"rt_sec32",5.644,32,2,1.5,1.73059303399057,0,0,-1,-1.5
"1760",35,0,18,"rt_sec33",3.379,33,3,2,1.21757980773215,0,0,0,-1
"1761",35,0,18,"rt_sec35",15.865,35,1,4,2.76411542503516,0,0,-2,1
"1762",35,0,18,"rt_sec36",4.928,36,4,3,1.59493322623122,0,0,1,0
"1763",35,0,18,"rt_sec38",5.801,38,1,3,1.75803031648393,0,0,-2,0
"1764",35,0,18,"rt_sec39",6.342,39,4,3.5,1.84719417611616,0,0,1,0.5
"1765",35,0,18,"rt_sec41",4.921,41,0,2,1.59351176188384,0,0,-3,-1
"1766",35,0,18,"rt_sec42",2.607,42,4.5,5,0.958200134951365,0,0,1.5,2
"1767",35,0,18,"rt_sec43",2.405,43,5,4.5,0.877549903557724,0,0,2,1.5
"1768",35,0,18,"rt_sec44",13.394,44,2,2,2.59480684548786,0,0,-1,-1
"1769",35,0,18,"rt_sec46",4.805,46,4,2,1.56965704242226,0,0,1,-1
"1770",35,0,18,"rt_sec47",2.822,47,3,2,1.03744585343062,0,0,0,-1
"1771",35,0,18,"rt_sec51",2.109,51,0,2.5,0.746213901496638,0,0,-3,-0.5
"1772",35,0,18,"rt_sec52",3.478,52,0,2,1.24645741593209,0,0,-3,-1
"1773",35,0,18,"rt_sec58",3.873,58,3.5,2,1.35402940053262,0,0,0.5,-1
"1774",35,0,18,"rt_sec61",5.604,61,5,4,1.72348062847476,0,0,2,1
"1775",35,0,18,"rt_sec63",2.445,63,4,4,0.894045122926835,0,0,1,1
"1776",35,0,18,"rt_sec64",7.005,64,0,3.5,1.94662417978897,0,0,-3,0.5
"1777",35,0,18,"rt_sec66",2.777,66,4,2,1.02137120832466,0,0,1,-1
"1778",35,0,18,"rt_sec67",4.939,67,4,3.5,1.59716288155849,0,0,1,0.5
"1779",35,0,18,"rt_sec68",1.756,68,3.5,4,0.563038495212925,0,0,0.5,1
"1780",35,0,18,"rt_sec71",2.47,71,5,5,0.904218150639886,0,0,2,2
"1781",35,0,18,"rt_sec73",2.669,73,2,3,0.981703870422387,0,0,-1,0
"1782",35,0,18,"rt_sec74",4.132,74,0,3,1.41876155125739,0,0,-3,0
"1783",35,0,18,"rt_sec78",4.205,78,4,2,1.43627429342491,0,0,1,-1
"1784",35,0,18,"rt_sec79",4.225,79,3.5,3,1.44101926080914,0,0,0.5,0
"1785",35,0,18,"rt_sec80",4.233,80,0,1,1.44291096153879,0,0,-3,-2
"1786",36,0,18,"rt_sec1",3.335,1,3.5,4,1.20447267936759,0,0,0.5,1
"1787",36,0,18,"rt_sec2",6.56,2,0,3,1.880990602956,0,0,-3,0
"1788",36,0,18,"rt_sec3",3.436,3,4,2,1.23430800412201,0,0,1,-1
"1789",36,0,18,"rt_sec4",4.226,4,4,4,1.44125591919386,0,0,1,1
"1790",36,0,18,"rt_sec5",4.803,5,0,5,1.56924072268269,0,0,-3,2
"1791",36,0,18,"rt_sec7",2.65,7,3.5,4.5,0.974559639998131,0,0,0.5,1.5
"1792",36,0,18,"rt_sec8",7.589,8,5,1.5,2.02669983042178,0,0,2,-1.5
"1793",36,0,18,"rt_sec9",7.643,9,0,5,2.03379019626075,0,0,-3,2
"1794",36,0,18,"rt_sec10",3.528,10,4,3.5,1.26073113814454,0,0,1,0.5
"1795",36,0,18,"rt_sec12",2.366,12,5,4,0.861200765556195,0,0,2,1
"1796",36,0,18,"rt_sec14",3.73,14,0,3,1.31640823365572,0,0,-3,0
"1797",36,0,18,"rt_sec15",2.7,15,5,2.5,0.993251773010283,0,0,2,-0.5
"1798",36,0,18,"rt_sec16",3.175,16,3.5,3,1.15530763234465,0,0,0.5,0
"1799",36,0,18,"rt_sec17",6.171,17,5,2,1.81986089933893,0,0,2,-1
"1800",36,0,18,"rt_sec20",3.355,20,5,4,1.21045177042365,0,0,2,1
"1801",36,0,18,"rt_sec21",5.998,21,0,2.5,1.79142608032682,0,0,-3,-0.5
"1802",36,0,18,"rt_sec22",3.663,22,5,4,1.29828248379668,0,0,2,1
"1803",36,0,18,"rt_sec24",3.083,24,0,4,1.12590314890401,0,0,-3,1
"1804",36,0,18,"rt_sec25",2.696,25,2,2,0.991769193050061,0,0,-1,-1
"1805",36,0,18,"rt_sec26",5.289,26,0,1.5,1.66562919208384,0,0,-3,-1.5
"1806",36,0,18,"rt_sec27",2.714,27,2,2,0.998423561412677,0,0,-1,-1
"1807",36,0,18,"rt_sec28",8.469,28,0.5,1,2.13641243793946,0,0,-2.5,-2
"1808",36,0,18,"rt_sec29",2.47,29,4,3,0.904218150639886,0,0,1,0
"1809",36,0,18,"rt_sec31",2.306,31,2,4,0.835514421846867,0,0,-1,1
"1810",36,0,18,"rt_sec32",7.956,32,2,1.5,2.07392636099173,0,0,-1,-1.5
"1811",36,0,18,"rt_sec33",13.358,33,3,2,2.59211545630344,0,0,0,-1
"1812",36,0,18,"rt_sec35",3.333,35,1,4,1.2038727993256,0,0,-2,1
"1813",36,0,18,"rt_sec36",3.461,36,4,3,1.24155756465321,0,0,1,0
"1814",36,0,18,"rt_sec38",13.405,38,1,3,2.59562777168792,0,0,-2,0
"1815",36,0,18,"rt_sec39",3.175,39,4,3.5,1.15530763234465,0,0,1,0.5
"1816",36,0,18,"rt_sec41",7.4,41,0,2,2.00148000021012,0,0,-3,-1
"1817",36,0,18,"rt_sec42",3.175,42,4.5,5,1.15530763234465,0,0,1.5,2
"1818",36,0,18,"rt_sec43",3.465,43,5,4.5,1.24271263264187,0,0,2,1.5
"1819",36,0,18,"rt_sec44",6.971,44,2,2,1.94175868650426,0,0,-1,-1
"1820",36,0,18,"rt_sec46",8.972,46,4,2,2.19410861665796,0,0,1,-1
"1821",36,0,18,"rt_sec47",4.775,47,3,2,1.56339397393269,0,0,0,-1
"1822",36,0,18,"rt_sec51",2.761,51,0,2.5,1.01559293294802,0,0,-3,-0.5
"1823",36,0,18,"rt_sec52",5.475,52,0,2,1.70019227570256,0,0,-3,-1
"1824",36,0,18,"rt_sec58",8.996,58,3.5,2,2.19678003409707,0,0,0.5,-1
"1825",36,0,18,"rt_sec61",2.116,61,5,4,0.749527513996053,0,0,2,1
"1826",36,0,18,"rt_sec63",6.984,63,4,4,1.9436218185373,0,0,1,1
"1827",36,0,18,"rt_sec64",6.323,64,0,3.5,1.84419377907648,0,0,-3,0.5
"1828",36,0,18,"rt_sec66",5.282,66,4,2,1.66430481387494,0,0,1,-1
"1829",36,0,18,"rt_sec67",4.861,67,4,3.5,1.58124417806332,0,0,1,0.5
"1830",36,0,18,"rt_sec68",3.881,68,3.5,4,1.35609285238677,0,0,0.5,1
"1831",36,0,18,"rt_sec71",5.471,71,5,5,1.69946141508169,0,0,2,2
"1832",36,0,18,"rt_sec73",3.166,73,2,3,1.15246896145882,0,0,-1,0
"1833",36,0,18,"rt_sec74",3.881,74,0,3,1.35609285238677,0,0,-3,0
"1834",36,0,18,"rt_sec78",5.292,78,4,2,1.66619624625271,0,0,1,-1
"1835",36,0,18,"rt_sec79",3.167,79,3.5,3,1.1527847675565,0,0,0.5,0
"1836",36,0,18,"rt_sec80",9.526,80,0,1,2.25402490237867,0,0,-3,-2
"1837",37,0,20,"rt_sec1",3.872,1,3.5,4,1.35377116941433,0,0,0.5,1
"1838",37,0,20,"rt_sec2",4.931,2,0,3,1.59554180724199,0,0,-3,0
"1839",37,0,20,"rt_sec3",1.724,3,4,2,0.544647172241501,0,0,1,-1
"1840",37,0,20,"rt_sec4",2.117,4,4,4,0.749999992152728,0,0,1,1
"1841",37,0,20,"rt_sec5",6.342,5,0,5,1.84719417611616,0,0,-3,2
"1842",37,0,20,"rt_sec7",1.403,7,3.5,4.5,0.338612801120324,0,0,0.5,1.5
"1843",37,0,20,"rt_sec8",1.754,8,5,1.5,0.561898893949991,0,0,2,-1.5
"1844",37,0,20,"rt_sec9",20.686,9,0,5,3.02945714295561,0,0,-3,2
"1845",37,0,20,"rt_sec10",3.527,10,4,3.5,1.26044765125391,0,0,1,0.5
"1846",37,0,20,"rt_sec12",2.073,12,5,4,0.728996833453643,0,0,2,1
"1847",37,0,20,"rt_sec14",1.401,14,0,3,0.33718626735487,0,0,-3,0
"1848",37,0,20,"rt_sec15",1.412,15,5,2.5,0.34500713907105,0,0,2,-0.5
"1849",37,0,20,"rt_sec16",3.168,16,3.5,3,1.15310047395218,0,0,0.5,0
"1850",37,0,20,"rt_sec17",3.166,17,5,2,1.15246896145882,0,0,2,-1
"1851",37,0,20,"rt_sec20",2.107,20,5,4,0.745265134822052,0,0,2,1
"1852",37,0,20,"rt_sec21",3.175,21,0,2.5,1.15530763234465,0,0,-3,-0.5
"1853",37,0,20,"rt_sec22",2.821,22,5,4,1.03709143201986,0,0,2,1
"1854",37,0,20,"rt_sec24",14.807,24,0,4,2.69510004192658,0,0,-3,1
"1855",37,0,20,"rt_sec25",1.411,25,2,2,0.344298672870677,0,0,-1,-1
"1856",37,0,20,"rt_sec26",5.634,26,0,1.5,1.72881966945418,0,0,-3,-1.5
"1857",37,0,20,"rt_sec27",2.013,27,2,2,0.699626146657654,0,0,-1,-1
"1858",37,0,20,"rt_sec28",1.401,28,0.5,1,0.33718626735487,0,0,-2.5,-2
"1859",37,0,20,"rt_sec29",3.415,29,4,3,1.22817749302275,0,0,1,0
"1860",37,0,20,"rt_sec31",1.588,31,2,4,0.462475362824944,0,0,-1,1
"1861",37,0,20,"rt_sec32",2.822,32,2,1.5,1.03744585343062,0,0,-1,-1.5
"1862",37,0,20,"rt_sec33",16.454,33,3,2,2.80056860874674,0,0,0,-1
"1863",37,0,20,"rt_sec35",1.404,35,1,4,0.339325305603619,0,0,-2,1
"1864",37,0,20,"rt_sec36",1.753,36,4,3,0.561328605939097,0,0,1,0
"1865",37,0,20,"rt_sec38",4.224,38,1,3,1.44078254640396,0,0,-2,0
"1866",37,0,20,"rt_sec39",1.755,39,4,3.5,0.562468856917829,0,0,1,0.5
"1867",37,0,20,"rt_sec41",8.81,41,0,2,2.17588743994809,0,0,-3,-1
"1868",37,0,20,"rt_sec42",2.814,42,4.5,5,1.0346069586922,0,0,1.5,2
"1869",37,0,20,"rt_sec43",1.714,43,5,4.5,0.538829820175588,0,0,2,1.5
"1870",37,0,20,"rt_sec44",14.076,44,2,2,2.64447121945934,0,0,-1,-1
"1871",37,0,20,"rt_sec46",11.934,46,4,2,2.47939146909989,0,0,1,-1
"1872",37,0,20,"rt_sec47",11.631,47,3,2,2.4536739473569,0,0,0,-1
"1873",37,0,20,"rt_sec51",1.754,51,0,2.5,0.561898893949991,0,0,-3,-0.5
"1874",37,0,20,"rt_sec52",2.812,52,0,2,1.03389597394842,0,0,-3,-1
"1875",37,0,20,"rt_sec58",3.408,58,3.5,2,1.22612560896707,0,0,0.5,-1
"1876",37,0,20,"rt_sec61",1.756,61,5,4,0.563038495212925,0,0,2,1
"1877",37,0,20,"rt_sec63",1.754,63,4,4,0.561898893949991,0,0,1,1
"1878",37,0,20,"rt_sec64",8.105,64,0,3.5,2.09248115518764,0,0,-3,0.5
"1879",37,0,20,"rt_sec66",1.756,66,4,2,0.563038495212925,0,0,1,-1
"1880",37,0,20,"rt_sec67",2.008,67,4,3.5,0.697139201829483,0,0,1,0.5
"1881",37,0,20,"rt_sec68",1.756,68,3.5,4,0.563038495212925,0,0,0.5,1
"1882",37,0,20,"rt_sec71",2.438,71,5,5,0.89117803105908,0,0,2,2
"1883",37,0,20,"rt_sec73",2.115,73,2,3,0.749054812498241,0,0,-1,0
"1884",37,0,20,"rt_sec74",2.812,74,0,3,1.03389597394842,0,0,-3,0
"1885",37,0,20,"rt_sec78",19.351,78,4,2,2.96274409772701,0,0,1,-1
"1886",37,0,20,"rt_sec79",4.931,79,3.5,3,1.59554180724199,0,0,0.5,0
"1887",37,0,20,"rt_sec80",6.276,80,0,1,1.83673283487079,0,0,-3,-2
"1888",38,0,32,"rt_sec1",3.87,1,3.5,4,1.35325450704169,0,0,0.5,1
"1889",38,0,32,"rt_sec2",1.765,2,0,3,0.56815069038526,0,0,-3,0
"1890",38,0,32,"rt_sec3",4.234,3,4,2,1.44314717271267,0,0,1,-1
"1891",38,0,32,"rt_sec4",2.008,4,4,4,0.697139201829483,0,0,1,1
"1892",38,0,32,"rt_sec5",1.581,5,0,5,0.458057558227335,0,0,-3,2
"1893",38,0,32,"rt_sec7",1.716,7,3.5,4.5,0.539996001065771,0,0,0.5,1.5
"1894",38,0,32,"rt_sec8",1.765,8,5,1.5,0.56815069038526,0,0,2,-1.5
"1895",38,0,32,"rt_sec9",7.408,9,0,5,2.00256049734388,0,0,-3,2
"1896",38,0,32,"rt_sec10",2.104,10,4,3.5,0.743840294875463,0,0,1,0.5
"1897",38,0,32,"rt_sec12",1.194,12,5,4,0.17730901497041,0,0,2,1
"1898",38,0,32,"rt_sec14",1.757,14,0,3,0.56360780920496,0,0,-3,0
"1899",38,0,32,"rt_sec15",1.413,15,5,2.5,0.34571510370239,0,0,2,-0.5
"1900",38,0,32,"rt_sec16",2.466,16,3.5,3,0.902597404742153,0,0,0.5,0
"1901",38,0,32,"rt_sec17",3.164,17,5,2,1.15183704990541,0,0,2,-1
"1902",38,0,32,"rt_sec20",1.729,20,5,4,0.547543206701154,0,0,2,1
"1903",38,0,32,"rt_sec21",8.279,21,0,2.5,2.11372218815667,0,0,-3,-0.5
"1904",38,0,32,"rt_sec22",2.976,22,5,4,1.09058011697085,0,0,2,1
"1905",38,0,32,"rt_sec24",2.812,24,0,4,1.03389597394842,0,0,-3,1
"1906",38,0,32,"rt_sec25",2.729,25,2,2,1.0039352417262,0,0,-1,-1
"1907",38,0,32,"rt_sec26",11.994,26,0,1.5,2.48440652474632,0,0,-3,-1.5
"1908",38,0,32,"rt_sec27",2.461,27,2,2,0.900567771408919,0,0,-1,-1
"1909",38,0,32,"rt_sec28",1.755,28,0.5,1,0.562468856917829,0,0,-2.5,-2
"1910",38,0,32,"rt_sec29",3.166,29,4,3,1.15246896145882,0,0,1,0
"1911",38,0,32,"rt_sec31",1.411,31,2,4,0.344298672870677,0,0,-1,1
"1912",38,0,32,"rt_sec32",5.116,32,2,1.5,1.6323728837166,0,0,-1,-1.5
"1913",38,0,32,"rt_sec33",2.107,33,3,2,0.745265134822052,0,0,0,-1
"1914",38,0,32,"rt_sec35",3.52,35,1,4,1.25846098961001,0,0,-2,1
"1915",38,0,32,"rt_sec36",2.263,36,4,3,0.8166913666514,0,0,1,0
"1916",38,0,32,"rt_sec38",4.928,38,1,3,1.59493322623122,0,0,-2,0
"1917",38,0,32,"rt_sec39",5.288,39,4,3.5,1.66544010254939,0,0,1,0.5
"1918",38,0,32,"rt_sec41",10.181,41,0,2,2.32052323812506,0,0,-3,-1
"1919",38,0,32,"rt_sec42",2.102,42,4.5,5,0.742889272454759,0,0,1.5,2
"1920",38,0,32,"rt_sec43",1.328,43,5,4.5,0.283674051054242,0,0,2,1.5
"1921",38,0,32,"rt_sec44",7.055,44,2,2,1.95373658530478,0,0,-1,-1
"1922",38,0,32,"rt_sec46",4.476,46,4,2,1.49872979044968,0,0,1,-1
"1923",38,0,32,"rt_sec47",5.517,47,3,2,1.70783423429029,0,0,0,-1
"1924",38,0,32,"rt_sec51",1.591,51,0,2.5,0.46436274935565,0,0,-3,-0.5
"1925",38,0,32,"rt_sec52",6.971,52,0,2,1.94175868650426,0,0,-3,-1
"1926",38,0,32,"rt_sec58",3.176,58,3.5,2,1.15562254338489,0,0,0.5,-1
"1927",38,0,32,"rt_sec61",2.661,61,5,4,0.978701991995552,0,0,2,1
"1928",38,0,32,"rt_sec63",4.476,63,4,4,1.49872979044968,0,0,1,1
"1929",38,0,32,"rt_sec64",1.967,64,0,3.5,0.676509539406922,0,0,-3,0.5
"1930",38,0,32,"rt_sec66",4.12,66,4,2,1.41585316336144,0,0,1,-1
"1931",38,0,32,"rt_sec67",1.765,67,4,3.5,0.56815069038526,0,0,1,0.5
"1932",38,0,32,"rt_sec68",1.879,68,3.5,4,0.630739720431328,0,0,0.5,1
"1933",38,0,32,"rt_sec71",1.69,71,5,5,0.524728528934982,0,0,2,2
"1934",38,0,32,"rt_sec73",3.076,73,2,3,1.1236300516434,0,0,-1,0
"1935",38,0,32,"rt_sec74",1.765,74,0,3,0.56815069038526,0,0,-3,0
"1936",38,0,32,"rt_sec78",12.292,78,4,2,2.50894864426824,0,0,1,-1
"1937",38,0,32,"rt_sec79",3.167,79,3.5,3,1.1527847675565,0,0,0.5,0
"1938",38,0,32,"rt_sec80",16.77,80,0,1,2.81959157583512,0,0,-3,-2
"1939",39,0,18,"rt_sec1",2.713,1,3.5,4,0.998055033676795,0,0,0.5,1
"1940",39,0,18,"rt_sec2",5.636,2,0,3,1.72917459403643,0,0,-3,0
"1941",39,0,18,"rt_sec3",8.303,3,4,2,2.11661689527989,0,0,1,-1
"1942",39,0,18,"rt_sec4",2.107,4,4,4,0.745265134822052,0,0,1,1
"1943",39,0,18,"rt_sec5",1.402,5,0,5,0.337899788612398,0,0,-3,2
"1944",39,0,18,"rt_sec7",1.642,7,3.5,4.5,0.495915011030236,0,0,0.5,1.5
"1945",39,0,18,"rt_sec8",13.395,8,5,1.5,2.59488150299657,0,0,2,-1.5
"1946",39,0,18,"rt_sec9",NA,9,0,5,NA,0,0,-3,2
"1947",39,0,18,"rt_sec10",4.507,10,4,3.5,1.50563174370851,0,0,1,0.5
"1948",39,0,18,"rt_sec12",3.108,12,5,4,1.1339794325054,0,0,2,1
"1949",39,0,18,"rt_sec14",3.007,14,0,3,1.10094290400639,0,0,-3,0
"1950",39,0,18,"rt_sec15",2.307,15,5,2.5,0.835947979191617,0,0,2,-0.5
"1951",39,0,18,"rt_sec16",2.815,16,3.5,3,1.03496226159165,0,0,0.5,0
"1952",39,0,18,"rt_sec17",2.816,17,5,2,1.0353174382958,0,0,2,-1
"1953",39,0,18,"rt_sec20",1.88,20,5,4,0.631271776841858,0,0,2,1
"1954",39,0,18,"rt_sec21",7.038,21,0,2.5,1.95132403889939,0,0,-3,-0.5
"1955",39,0,18,"rt_sec22",3.175,22,5,4,1.15530763234465,0,0,2,1
"1956",39,0,18,"rt_sec24",5.637,24,0,4,1.72935200909944,0,0,-3,1
"1957",39,0,18,"rt_sec25",1.904,25,2,2,0.643956936369174,0,0,-1,-1
"1958",39,0,18,"rt_sec26",7.047,26,0,1.5,1.95260199434489,0,0,-3,-1.5
"1959",39,0,18,"rt_sec27",2.598,27,2,2,0.954741918248408,0,0,-1,-1
"1960",39,0,18,"rt_sec28",7.057,28,0.5,1,1.95402003201869,0,0,-2.5,-2
"1961",39,0,18,"rt_sec29",6.342,29,4,3,1.84719417611616,0,0,1,0
"1962",39,0,18,"rt_sec31",2.976,31,2,4,1.09058011697085,0,0,-1,1
"1963",39,0,18,"rt_sec32",2.032,32,2,1.5,0.709020529716236,0,0,-1,-1.5
"1964",39,0,18,"rt_sec33",4.122,33,3,2,1.41633848246827,0,0,0,-1
"1965",39,0,18,"rt_sec35",4.133,35,1,4,1.4190035355296,0,0,-2,1
"1966",39,0,18,"rt_sec36",4.576,36,4,3,1.5208252540775,0,0,1,0
"1967",39,0,18,"rt_sec38",3.167,38,1,3,1.1527847675565,0,0,-2,0
"1968",39,0,18,"rt_sec39",NA,39,4,3.5,NA,0,0,1,0.5
"1969",39,0,18,"rt_sec41",13.045,41,0,2,2.56840491858869,0,0,-3,-1
"1970",39,0,18,"rt_sec42",2.673,42,4.5,5,0.983201437156782,0,0,1.5,2
"1971",39,0,18,"rt_sec43",9.516,43,5,4.5,2.25297459244071,0,0,2,1.5
"1972",39,0,18,"rt_sec44",9.162,44,2,2,2.21506449546455,0,0,-1,-1
"1973",39,0,18,"rt_sec46",23.184,46,4,2,3.14346238557833,0,0,1,-1
"1974",39,0,18,"rt_sec47",23.465,47,3,2,3.15550994924638,0,0,0,-1
"1975",39,0,18,"rt_sec51",7.213,51,0,2.5,1.97588495352154,0,0,-3,-0.5
"1976",39,0,18,"rt_sec52",2.952,52,0,2,1.08248290673823,0,0,-3,-1
"1977",39,0,18,"rt_sec58",2,58,3.5,2,0.693147180559945,0,0,0.5,-1
"1978",39,0,18,"rt_sec61",1.401,61,5,4,0.33718626735487,0,0,2,1
"1979",39,0,18,"rt_sec63",1.605,63,4,4,0.473123756581979,0,0,1,1
"1980",39,0,18,"rt_sec64",3.881,64,0,3.5,1.35609285238677,0,0,-3,0.5
"1981",39,0,18,"rt_sec66",3.173,66,4,2,1.15467751260106,0,0,1,-1
